Id,ActivityHour,Calories,StepTotal,TotalIntensity,AverageIntensity
2320127002,4/15/2016 11:00,78,223,11,0.183333
2320127002,4/15/2016 12:00,103,564,25,0.416667
2320127002,4/15/2016 13:00,68,126,7,0.116667
2320127002,4/15/2016 14:00,55,0,0,0
2320127002,4/15/2016 15:00,77,275,11,0.183333
2320127002,4/15/2016 16:00,82,258,13,0.216667
2320127002,4/15/2016 17:00,95,498,17,0.283333
2320127002,4/15/2016 18:00,88,312,17,0.283333
2320127002,4/15/2016 19:00,110,570,30,0.5
2320127002,4/15/2016 20:00,106,571,26,0.433333
2320127002,4/15/2016 21:00,82,306,14,0.233333
2320127002,4/15/2016 22:00,66,117,5,0.083333
2320127002,4/15/2016 23:00,55,0,0,0
2320127002,4/16/2016 0:00,55,0,0,0
2320127002,4/16/2016 1:00,55,0,0,0
2320127002,4/16/2016 2:00,55,0,0,0
2320127002,4/16/2016 3:00,55,0,0,0
2320127002,4/16/2016 4:00,55,0,0,0
2320127002,4/16/2016 5:00,55,0,0,0
2320127002,4/16/2016 6:00,55,0,0,0
2320127002,4/16/2016 7:00,55,0,0,0
2320127002,4/16/2016 8:00,55,0,0,0
2320127002,4/16/2016 9:00,55,0,0,0
2320127002,4/16/2016 10:00,80,317,12,0.2
2320127002,4/16/2016 11:00,98,513,22,0.366667
2320127002,4/16/2016 12:00,95,520,20,0.333333
2320127002,4/16/2016 13:00,70,203,7,0.116667
2320127002,4/16/2016 14:00,70,219,7,0.116667
2320127002,4/16/2016 15:00,90,398,19,0.316667
2320127002,4/16/2016 16:00,81,306,14,0.233333
2320127002,4/16/2016 17:00,55,0,0,0
2320127002,4/16/2016 18:00,55,0,0,0
2320127002,4/16/2016 19:00,73,220,7,0.116667
2320127002,4/16/2016 20:00,94,490,18,0.3
2320127002,4/16/2016 21:00,102,634,22,0.366667
2320127002,4/16/2016 22:00,98,510,21,0.35
2320127002,4/16/2016 23:00,111,714,26,0.433333
2320127002,4/17/2016 0:00,88,330,16,0.266667
2320127002,4/17/2016 1:00,65,94,5,0.083333
2320127002,4/17/2016 2:00,55,0,0,0
2320127002,4/17/2016 3:00,55,0,0,0
2320127002,4/17/2016 4:00,55,0,0,0
2320127002,4/17/2016 5:00,55,0,0,0
2320127002,4/17/2016 6:00,55,0,0,0
2320127002,4/17/2016 7:00,55,0,0,0
2320127002,4/17/2016 8:00,55,0,0,0
2320127002,4/17/2016 9:00,73,232,9,0.15
2320127002,4/17/2016 10:00,83,256,13,0.216667
2320127002,4/17/2016 11:00,93,484,18,0.3
2320127002,4/17/2016 12:00,93,507,18,0.3
2320127002,4/17/2016 13:00,99,567,18,0.3
2320127002,4/17/2016 14:00,104,661,22,0.366667
2320127002,4/17/2016 15:00,79,242,12,0.2
2320127002,4/17/2016 16:00,82,286,10,0.166667
2320127002,4/17/2016 17:00,89,431,14,0.233333
2320127002,4/17/2016 18:00,117,749,31,0.516667
2320127002,4/17/2016 19:00,103,579,25,0.416667
2320127002,4/17/2016 20:00,99,474,22,0.366667
2320127002,4/17/2016 21:00,79,220,11,0.183333
2320127002,4/17/2016 22:00,64,86,5,0.083333
2320127002,4/17/2016 23:00,55,0,0,0
2320127002,4/18/2016 0:00,55,0,0,0
2320127002,4/18/2016 1:00,55,0,0,0
2320127002,4/18/2016 2:00,55,0,0,0
2320127002,4/18/2016 3:00,55,0,0,0
2320127002,4/18/2016 4:00,55,0,0,0
2320127002,4/18/2016 5:00,55,0,0,0
2320127002,4/18/2016 6:00,79,183,13,0.216667
2320127002,4/18/2016 7:00,103,589,24,0.4
2320127002,4/18/2016 8:00,79,287,10,0.166667
2320127002,4/18/2016 9:00,92,486,16,0.266667
2320127002,4/18/2016 10:00,71,103,7,0.116667
2320127002,4/18/2016 11:00,85,347,13,0.216667
2320127002,4/18/2016 12:00,96,479,18,0.3
2320127002,4/18/2016 13:00,114,852,25,0.416667
2320127002,4/18/2016 14:00,102,633,28,0.466667
2320127002,4/18/2016 15:00,77,228,10,0.166667
2320127002,4/18/2016 16:00,85,332,14,0.233333
2320127002,4/18/2016 17:00,90,324,16,0.266667
2320127002,4/18/2016 18:00,81,260,13,0.216667
2320127002,4/18/2016 19:00,93,427,18,0.3
2320127002,4/18/2016 20:00,83,306,12,0.2
2320127002,4/18/2016 21:00,94,377,19,0.316667
2320127002,4/18/2016 22:00,68,82,6,0.1
2320127002,4/18/2016 23:00,81,243,12,0.2
2320127002,4/19/2016 0:00,64,62,5,0.083333
2320127002,4/19/2016 1:00,55,0,0,0
2320127002,4/19/2016 2:00,55,0,0,0
2320127002,4/19/2016 3:00,55,0,0,0
2320127002,4/19/2016 4:00,55,0,0,0
2320127002,4/19/2016 5:00,55,0,0,0
2320127002,4/19/2016 6:00,55,0,0,0
2320127002,4/19/2016 7:00,55,0,0,0
2320127002,4/19/2016 8:00,55,0,0,0
2320127002,4/19/2016 9:00,55,0,0,0
2320127002,4/19/2016 10:00,55,0,0,0
2320127002,4/19/2016 11:00,55,0,0,0
2320127002,4/19/2016 12:00,115,821,29,0.483333
2320127002,4/19/2016 13:00,81,272,12,0.2
2320127002,4/19/2016 14:00,85,244,18,0.3
2320127002,4/19/2016 15:00,83,332,13,0.216667
2320127002,4/19/2016 16:00,93,413,19,0.316667
2320127002,4/19/2016 17:00,85,328,15,0.25
2320127002,4/19/2016 18:00,55,0,0,0
2320127002,4/19/2016 19:00,65,76,6,0.1
2320127002,4/19/2016 20:00,110,645,29,0.483333
2320127002,4/19/2016 21:00,104,625,24,0.4
2320127002,4/19/2016 22:00,127,1025,33,0.55
2320127002,4/19/2016 23:00,136,1154,47,0.783333
2320127002,4/20/2016 0:00,74,220,10,0.166667
2320127002,4/20/2016 1:00,55,0,0,0
2320127002,4/20/2016 2:00,55,0,0,0
2320127002,4/20/2016 3:00,55,0,0,0
2320127002,4/20/2016 4:00,55,0,0,0
2320127002,4/20/2016 5:00,55,0,0,0
2320127002,4/20/2016 6:00,55,0,0,0
2320127002,4/20/2016 7:00,55,0,0,0
2320127002,4/20/2016 8:00,55,0,0,0
2320127002,4/20/2016 9:00,55,0,0,0
2320127002,4/20/2016 10:00,55,0,0,0
2320127002,4/20/2016 11:00,55,0,0,0
2320127002,4/20/2016 12:00,95,420,21,0.35
2320127002,4/20/2016 13:00,82,338,12,0.2
2320127002,4/20/2016 14:00,111,842,23,0.383333
2320127002,4/20/2016 15:00,163,1813,52,0.866667
2320127002,4/20/2016 16:00,105,624,24,0.4
2320127002,4/20/2016 17:00,112,541,32,0.533333
2320127002,4/20/2016 18:00,98,411,24,0.4
2320127002,4/20/2016 19:00,100,485,24,0.4
2320127002,4/20/2016 20:00,96,411,22,0.366667
2320127002,4/20/2016 21:00,87,294,17,0.283333
2320127002,4/20/2016 22:00,96,434,21,0.35
2320127002,4/20/2016 23:00,96,329,23,0.383333
2320127002,4/21/2016 0:00,57,30,1,0.016667
2320127002,4/21/2016 1:00,55,0,0,0
2320127002,4/21/2016 2:00,55,0,0,0
2320127002,4/21/2016 3:00,55,0,0,0
2320127002,4/21/2016 4:00,55,0,0,0
2320127002,4/21/2016 5:00,55,0,0,0
2320127002,4/21/2016 6:00,55,0,0,0
2320127002,4/21/2016 7:00,55,0,0,0
2320127002,4/21/2016 8:00,55,0,0,0
2320127002,4/21/2016 9:00,55,0,0,0
2320127002,4/21/2016 10:00,55,0,0,0
2320127002,4/21/2016 11:00,55,0,0,0
2320127002,4/21/2016 12:00,55,0,0,0
2320127002,4/21/2016 13:00,55,0,0,0
2320127002,4/21/2016 14:00,55,0,0,0
2320127002,4/21/2016 15:00,75,185,11,0.183333
2320127002,4/21/2016 16:00,104,511,25,0.416667
2320127002,4/21/2016 17:00,95,446,20,0.333333
2320127002,4/21/2016 18:00,89,349,17,0.283333
2320127002,4/21/2016 19:00,63,61,4,0.066667
2320127002,4/21/2016 20:00,55,0,0,0
2320127002,4/21/2016 21:00,116,974,36,0.6
2320127002,4/21/2016 22:00,97,526,20,0.333333
2320127002,4/21/2016 23:00,87,322,16,0.266667
2320127002,4/22/2016 0:00,76,210,11,0.183333
2320127002,4/22/2016 1:00,92,429,18,0.3
2320127002,4/22/2016 2:00,75,164,11,0.183333
2320127002,4/22/2016 3:00,79,253,12,0.2
2320127002,4/22/2016 4:00,64,70,5,0.083333
2320127002,4/22/2016 5:00,78,249,11,0.183333
2320127002,4/22/2016 6:00,110,529,31,0.516667
2320127002,4/22/2016 7:00,80,230,13,0.216667
2320127002,4/22/2016 8:00,55,0,0,0
2320127002,4/22/2016 9:00,55,0,0,0
2320127002,4/22/2016 10:00,55,0,0,0
2320127002,4/22/2016 11:00,55,0,0,0
2320127002,4/22/2016 12:00,55,0,0,0
2320127002,4/22/2016 13:00,55,0,0,0
2320127002,4/22/2016 14:00,81,272,14,0.233333
2320127002,4/22/2016 15:00,136,1128,36,0.6
2320127002,4/22/2016 16:00,79,270,12,0.2
2320127002,4/22/2016 17:00,86,315,16,0.266667
2320127002,4/22/2016 18:00,55,0,0,0
2320127002,4/22/2016 19:00,86,249,16,0.266667
2320127002,4/22/2016 20:00,92,384,18,0.3
2320127002,4/22/2016 21:00,95,453,21,0.35
2320127002,4/22/2016 22:00,77,218,10,0.166667
2320127002,4/22/2016 23:00,77,160,11,0.183333
2320127002,4/23/2016 0:00,74,152,9,0.15
2320127002,4/23/2016 1:00,77,205,11,0.183333
2320127002,4/23/2016 2:00,77,264,9,0.15
2320127002,4/23/2016 3:00,78,202,12,0.2
2320127002,4/23/2016 4:00,67,72,6,0.1
2320127002,4/23/2016 5:00,55,0,0,0
2320127002,4/23/2016 6:00,55,0,0,0
2320127002,4/23/2016 7:00,55,0,0,0
2320127002,4/23/2016 8:00,55,0,0,0
2320127002,4/23/2016 9:00,55,0,0,0
2320127002,4/23/2016 10:00,55,0,0,0
2320127002,4/23/2016 11:00,55,0,0,0
2320127002,4/23/2016 12:00,55,0,0,0
2320127002,4/23/2016 13:00,101,591,23,0.383333
2320127002,4/23/2016 14:00,96,436,21,0.35
2320127002,4/23/2016 15:00,107,591,26,0.433333
2320127002,4/23/2016 16:00,89,399,15,0.25
2320127002,4/23/2016 17:00,107,594,27,0.45
2320127002,4/23/2016 18:00,107,578,27,0.45
2320127002,4/23/2016 19:00,90,351,19,0.316667
2320127002,4/23/2016 20:00,60,41,3,0.05
2320127002,4/23/2016 21:00,78,261,11,0.183333
2320127002,4/23/2016 22:00,81,205,14,0.233333
2320127002,4/23/2016 23:00,72,137,9,0.15
2320127002,4/24/2016 0:00,75,204,9,0.15
2320127002,4/24/2016 1:00,80,295,12,0.2
2320127002,4/24/2016 2:00,77,192,12,0.2
2320127002,4/24/2016 3:00,55,0,0,0
2320127002,4/24/2016 4:00,55,0,0,0
2320127002,4/24/2016 5:00,55,0,0,0
2320127002,4/24/2016 6:00,55,0,0,0
2320127002,4/24/2016 7:00,55,0,0,0
2320127002,4/24/2016 8:00,55,0,0,0
2320127002,4/24/2016 9:00,55,0,0,0
2320127002,4/24/2016 10:00,55,0,0,0
2320127002,4/24/2016 11:00,55,0,0,0
2320127002,4/24/2016 12:00,55,0,0,0
2320127002,4/24/2016 13:00,55,0,0,0
2320127002,4/24/2016 14:00,55,0,0,0
2320127002,4/24/2016 15:00,60,69,2,0.033333
2320127002,4/24/2016 16:00,120,784,33,0.55
2320127002,4/24/2016 17:00,89,360,17,0.283333
2320127002,4/24/2016 18:00,116,711,31,0.516667
2320127002,4/24/2016 19:00,75,140,9,0.15
2320127002,4/24/2016 20:00,99,434,23,0.383333
2320127002,4/24/2016 21:00,105,487,26,0.433333
2320127002,4/24/2016 22:00,81,194,13,0.216667
2320127002,4/24/2016 23:00,88,289,17,0.283333
2320127002,4/25/2016 0:00,98,506,21,0.35
2320127002,4/25/2016 1:00,81,195,11,0.183333
2320127002,4/25/2016 2:00,55,0,0,0
2320127002,4/25/2016 3:00,55,0,0,0
2320127002,4/25/2016 4:00,55,0,0,0
2320127002,4/25/2016 5:00,55,0,0,0
2320127002,4/25/2016 6:00,55,0,0,0
2320127002,4/25/2016 7:00,55,0,0,0
2320127002,4/25/2016 8:00,55,0,0,0
2320127002,4/25/2016 9:00,55,0,0,0
2320127002,4/25/2016 10:00,55,0,0,0
2320127002,4/25/2016 11:00,55,0,0,0
2320127002,4/25/2016 12:00,55,0,0,0
2320127002,4/25/2016 13:00,55,0,0,0
2320127002,4/25/2016 14:00,55,0,0,0
2320127002,4/25/2016 15:00,58,24,1,0.016667
2320127002,4/25/2016 16:00,94,409,19,0.316667
2320127002,4/25/2016 17:00,126,1013,40,0.666667
2320127002,4/25/2016 18:00,90,368,19,0.316667
2320127002,4/25/2016 19:00,63,53,5,0.083333
2320127002,4/25/2016 20:00,80,284,13,0.216667
2320127002,4/25/2016 21:00,87,298,15,0.25
2320127002,4/25/2016 22:00,95,380,21,0.35
2320127002,4/25/2016 23:00,66,58,6,0.1
2320127002,4/26/2016 0:00,55,0,0,0
2320127002,4/26/2016 1:00,60,20,1,0.016667
2320127002,4/26/2016 2:00,64,71,5,0.083333
2320127002,4/26/2016 3:00,55,0,0,0
2320127002,4/26/2016 4:00,55,0,0,0
2320127002,4/26/2016 5:00,55,0,0,0
2320127002,4/26/2016 6:00,55,0,0,0
2320127002,4/26/2016 7:00,55,0,0,0
2320127002,4/26/2016 8:00,55,0,0,0
2320127002,4/26/2016 9:00,55,0,0,0
2320127002,4/26/2016 10:00,55,0,0,0
2320127002,4/26/2016 11:00,55,0,0,0
2320127002,4/26/2016 12:00,55,0,0,0
2320127002,4/26/2016 13:00,55,0,0,0
2320127002,4/26/2016 14:00,55,0,0,0
2320127002,4/26/2016 15:00,55,0,0,0
2320127002,4/26/2016 16:00,74,244,8,0.133333
2320127002,4/26/2016 17:00,95,401,22,0.366667
2320127002,4/26/2016 18:00,96,345,23,0.383333
2320127002,4/26/2016 19:00,92,390,19,0.316667
2320127002,4/26/2016 20:00,93,412,19,0.316667
2320127002,4/26/2016 21:00,96,522,17,0.283333
2320127002,4/26/2016 22:00,105,758,17,0.283333
2320127002,4/26/2016 23:00,84,246,16,0.266667
2320127002,4/27/2016 0:00,56,0,0,0
2320127002,4/27/2016 1:00,55,0,0,0
2320127002,4/27/2016 2:00,55,0,0,0
2320127002,4/27/2016 3:00,55,0,0,0
2320127002,4/27/2016 4:00,74,152,9,0.15
2320127002,4/27/2016 5:00,67,79,7,0.116667
2320127002,4/27/2016 6:00,57,4,1,0.016667
2320127002,4/27/2016 7:00,98,500,22,0.366667
2320127002,4/27/2016 8:00,120,829,33,0.55
2320127002,4/27/2016 9:00,72,151,10,0.166667
2320127002,4/27/2016 10:00,55,0,0,0
2320127002,4/27/2016 11:00,55,0,0,0
2320127002,4/27/2016 12:00,55,0,0,0
2320127002,4/27/2016 13:00,55,0,0,0
2320127002,4/27/2016 14:00,55,0,0,0
2320127002,4/27/2016 15:00,55,0,0,0
2320127002,4/27/2016 16:00,55,0,0,0
2320127002,4/27/2016 17:00,55,0,0,0
2320127002,4/27/2016 18:00,55,0,0,0
2320127002,4/27/2016 19:00,55,0,0,0
2320127002,4/27/2016 20:00,55,0,0,0
2320127002,4/27/2016 21:00,55,0,0,0
2320127002,4/27/2016 22:00,55,0,0,0
2320127002,4/27/2016 23:00,55,0,0,0
2320127002,4/28/2016 0:00,73,138,11,0.183333
2320127002,4/28/2016 1:00,93,357,20,0.333333
2320127002,4/28/2016 2:00,86,374,13,0.216667
2320127002,4/28/2016 3:00,92,412,18,0.3
2320127002,4/28/2016 4:00,55,0,0,0
2320127002,4/28/2016 5:00,55,0,0,0
2320127002,4/28/2016 6:00,55,0,0,0
2320127002,4/28/2016 7:00,80,251,14,0.233333
2320127002,4/28/2016 8:00,55,0,0,0
2320127002,4/28/2016 9:00,55,0,0,0
2320127002,4/28/2016 10:00,55,0,0,0
2320127002,4/28/2016 11:00,55,0,0,0
2320127002,4/28/2016 12:00,55,0,0,0
2320127002,4/28/2016 13:00,55,0,0,0
2320127002,4/28/2016 14:00,55,0,0,0
2320127002,4/28/2016 15:00,55,0,0,0
2320127002,4/28/2016 16:00,55,0,0,0
2320127002,4/28/2016 17:00,55,0,0,0
2320127002,4/28/2016 18:00,55,0,0,0
2320127002,4/28/2016 19:00,55,0,0,0
2320127002,4/28/2016 20:00,55,0,0,0
2320127002,4/28/2016 21:00,55,0,0,0
2320127002,4/28/2016 22:00,55,0,0,0
2320127002,4/28/2016 23:00,55,0,0,0
2320127002,4/29/2016 0:00,55,0,0,0
2320127002,4/29/2016 1:00,55,0,0,0
2320127002,4/29/2016 2:00,55,0,0,0
2320127002,4/29/2016 3:00,55,0,0,0
2320127002,4/29/2016 4:00,55,0,0,0
2320127002,4/29/2016 5:00,55,0,0,0
2320127002,4/29/2016 6:00,77,241,12,0.2
2320127002,4/29/2016 7:00,107,577,27,0.45
2320127002,4/29/2016 8:00,68,106,6,0.1
2320127002,4/29/2016 9:00,55,0,0,0
2320127002,4/29/2016 10:00,55,0,0,0
2320127002,4/29/2016 11:00,55,0,0,0
2320127002,4/29/2016 12:00,55,0,0,0
2320127002,4/29/2016 13:00,55,0,0,0
2320127002,4/29/2016 14:00,55,0,0,0
2320127002,4/29/2016 15:00,55,0,0,0
2320127002,4/29/2016 16:00,55,0,0,0
2320127002,4/29/2016 17:00,55,0,0,0
2320127002,4/29/2016 18:00,55,0,0,0
2320127002,4/29/2016 19:00,55,0,0,0
2320127002,4/29/2016 20:00,55,0,0,0
2320127002,4/29/2016 21:00,55,0,0,0
2320127002,4/29/2016 22:00,55,0,0,0
2320127002,4/29/2016 23:00,55,0,0,0
2320127002,4/30/2016 0:00,55,0,0,0
2320127002,4/30/2016 1:00,63,65,4,0.066667
2320127002,4/30/2016 2:00,85,249,17,0.283333
2320127002,4/30/2016 3:00,92,378,19,0.316667
2320127002,4/30/2016 4:00,104,582,24,0.4
2320127002,4/30/2016 5:00,85,336,15,0.25
2320127002,4/30/2016 6:00,78,219,11,0.183333
2320127002,4/30/2016 7:00,96,353,22,0.366667
2320127002,4/30/2016 8:00,98,388,24,0.4
2320127002,4/30/2016 9:00,83,267,14,0.233333
2320127002,4/30/2016 10:00,100,552,21,0.35
2320127002,4/30/2016 11:00,89,303,18,0.3
2320127002,4/30/2016 12:00,55,0,0,0
2320127002,4/30/2016 13:00,55,0,0,0
2320127002,4/30/2016 14:00,55,0,0,0
2320127002,4/30/2016 15:00,55,0,0,0
2320127002,4/30/2016 16:00,55,0,0,0
2320127002,4/30/2016 17:00,55,0,0,0
2320127002,4/30/2016 18:00,55,0,0,0
2320127002,4/30/2016 19:00,55,0,0,0
2320127002,4/30/2016 20:00,75,210,11,0.183333
2320127002,4/30/2016 21:00,88,331,18,0.3
2320127002,4/30/2016 22:00,74,185,9,0.15
2320127002,4/30/2016 23:00,71,140,7,0.116667
2320127002,5/1/2016 0:00,84,267,15,0.25
2320127002,5/1/2016 1:00,75,179,10,0.166667
2320127002,5/1/2016 2:00,85,326,15,0.25
2320127002,5/1/2016 3:00,55,0,0,0
2320127002,5/1/2016 4:00,55,0,0,0
2320127002,5/1/2016 5:00,55,0,0,0
2320127002,5/1/2016 6:00,55,0,0,0
2320127002,5/1/2016 7:00,55,0,0,0
2320127002,5/1/2016 8:00,55,0,0,0
2320127002,5/1/2016 9:00,55,0,0,0
2320127002,5/1/2016 10:00,55,0,0,0
2320127002,5/1/2016 11:00,55,0,0,0
2320127002,5/1/2016 12:00,55,0,0,0
2320127002,5/1/2016 13:00,55,0,0,0
2320127002,5/1/2016 14:00,56,0,0,0
2320127002,5/1/2016 15:00,55,0,0,0
2320127002,5/1/2016 16:00,55,0,0,0
2320127002,5/1/2016 17:00,55,0,0,0
2320127002,5/1/2016 18:00,55,0,0,0
2320127002,5/1/2016 19:00,55,0,0,0
2320127002,5/1/2016 20:00,55,0,0,0
2320127002,5/1/2016 21:00,55,0,0,0
2320127002,5/1/2016 22:00,55,0,0,0
2320127002,5/1/2016 23:00,55,0,0,0
2320127002,5/2/2016 0:00,55,0,0,0
2320127002,5/2/2016 1:00,80,285,13,0.216667
2320127002,5/2/2016 2:00,85,322,16,0.266667
2320127002,5/2/2016 3:00,97,564,21,0.35
2320127002,5/2/2016 4:00,73,203,10,0.166667
2320127002,5/2/2016 5:00,55,0,0,0
2320127002,5/2/2016 6:00,55,0,0,0
2320127002,5/2/2016 7:00,55,0,0,0
2320127002,5/2/2016 8:00,55,0,0,0
2320127002,5/2/2016 9:00,55,0,0,0
2320127002,5/2/2016 10:00,55,0,0,0
2320127002,5/2/2016 11:00,55,0,0,0
2320127002,5/2/2016 12:00,55,0,0,0
2320127002,5/2/2016 13:00,55,0,0,0
2320127002,5/2/2016 14:00,55,0,0,0
2320127002,5/2/2016 15:00,55,0,0,0
2320127002,5/2/2016 16:00,55,0,0,0
2320127002,5/2/2016 17:00,55,0,0,0
2320127002,5/2/2016 18:00,55,0,0,0
2320127002,5/2/2016 19:00,71,151,7,0.116667
2320127002,5/2/2016 20:00,117,860,29,0.483333
2320127002,5/2/2016 21:00,127,1054,41,0.683333
2320127002,5/2/2016 22:00,79,195,13,0.216667
2320127002,5/2/2016 23:00,55,0,0,0
2320127002,5/3/2016 0:00,55,0,0,0
2320127002,5/3/2016 1:00,55,0,0,0
2320127002,5/3/2016 2:00,55,0,0,0
2320127002,5/3/2016 3:00,55,0,0,0
2320127002,5/3/2016 4:00,55,0,0,0
2320127002,5/3/2016 5:00,95,453,19,0.316667
2320127002,5/3/2016 6:00,97,451,22,0.366667
2320127002,5/3/2016 7:00,128,1053,40,0.666667
2320127002,5/3/2016 8:00,101,473,24,0.4
2320127002,5/3/2016 9:00,56,0,0,0
2320127002,5/3/2016 10:00,55,0,0,0
2320127002,5/3/2016 11:00,55,0,0,0
2320127002,5/3/2016 12:00,55,0,0,0
2320127002,5/3/2016 13:00,55,0,0,0
2320127002,5/3/2016 14:00,55,0,0,0
2320127002,5/3/2016 15:00,55,0,0,0
2320127002,5/3/2016 16:00,55,0,0,0
2320127002,5/3/2016 17:00,62,49,3,0.05
2320127002,5/3/2016 18:00,83,261,15,0.25
2320127002,5/3/2016 19:00,113,720,28,0.466667
2320127002,5/3/2016 20:00,172,1940,61,1.016667
2320127002,5/3/2016 21:00,110,656,27,0.45
2320127002,5/3/2016 22:00,141,1364,46,0.766667
2320127002,5/3/2016 23:00,58,23,1,0.016667
2320127002,5/4/2016 0:00,55,0,0,0
2320127002,5/4/2016 1:00,55,0,0,0
2320127002,5/4/2016 2:00,55,0,0,0
2320127002,5/4/2016 3:00,55,0,0,0
2320127002,5/4/2016 4:00,61,58,3,0.05
2320127002,5/4/2016 5:00,55,0,0,0
2320127002,5/4/2016 6:00,83,269,16,0.266667
2320127002,5/4/2016 7:00,123,874,33,0.55
2320127002,5/4/2016 8:00,55,0,0,0
2320127002,5/4/2016 9:00,55,0,0,0
2320127002,5/4/2016 10:00,55,0,0,0
2320127002,5/4/2016 11:00,55,0,0,0
2320127002,5/4/2016 12:00,55,0,0,0
2320127002,5/4/2016 13:00,55,0,0,0
2320127002,5/4/2016 14:00,55,0,0,0
2320127002,5/4/2016 15:00,55,0,0,0
2320127002,5/4/2016 16:00,55,0,0,0
2320127002,5/4/2016 17:00,55,0,0,0
2320127002,5/4/2016 18:00,55,0,0,0
2320127002,5/4/2016 19:00,55,0,0,0
2320127002,5/4/2016 20:00,55,0,0,0
2320127002,5/4/2016 21:00,55,0,0,0
2320127002,5/4/2016 22:00,55,0,0,0
2320127002,5/4/2016 23:00,55,0,0,0
2320127002,5/5/2016 0:00,55,0,0,0
2320127002,5/5/2016 1:00,55,0,0,0
2320127002,5/5/2016 2:00,55,0,0,0
2320127002,5/5/2016 3:00,55,0,0,0
2320127002,5/5/2016 4:00,55,0,0,0
2320127002,5/5/2016 5:00,55,0,0,0
2320127002,5/5/2016 6:00,90,383,18,0.3
2320127002,5/5/2016 7:00,115,687,31,0.516667
2320127002,5/5/2016 8:00,105,604,26,0.433333
2320127002,5/5/2016 9:00,109,782,34,0.566667
2320127002,5/5/2016 10:00,108,601,27,0.45
2320127002,5/5/2016 11:00,97,427,23,0.383333
2320127002,5/5/2016 12:00,93,456,18,0.3
2320127002,5/5/2016 13:00,68,98,8,0.133333
2320127002,5/5/2016 14:00,55,0,0,0
2320127002,5/5/2016 15:00,55,0,0,0
2320127002,5/5/2016 16:00,55,0,0,0
2320127002,5/5/2016 17:00,62,68,4,0.066667
2320127002,5/5/2016 18:00,68,111,6,0.1
2320127002,5/5/2016 19:00,94,441,20,0.333333
2320127002,5/5/2016 20:00,83,267,15,0.25
2320127002,5/5/2016 21:00,75,219,11,0.183333
2320127002,5/5/2016 22:00,62,58,4,0.066667
2320127002,5/5/2016 23:00,55,0,0,0
2320127002,5/6/2016 0:00,55,0,0,0
2320127002,5/6/2016 1:00,55,0,0,0
2320127002,5/6/2016 2:00,55,0,0,0
2320127002,5/6/2016 3:00,55,0,0,0
2320127002,5/6/2016 4:00,55,0,0,0
2320127002,5/6/2016 5:00,69,178,7,0.116667
2320127002,5/6/2016 6:00,109,575,29,0.483333
2320127002,5/6/2016 7:00,94,478,19,0.316667
2320127002,5/6/2016 8:00,82,267,13,0.216667
2320127002,5/6/2016 9:00,97,600,17,0.283333
2320127002,5/6/2016 10:00,115,843,25,0.416667
2320127002,5/6/2016 11:00,110,676,27,0.45
2320127002,5/6/2016 12:00,86,378,15,0.25
2320127002,5/6/2016 13:00,55,0,0,0
2320127002,5/6/2016 14:00,55,0,0,0
2320127002,5/6/2016 15:00,55,0,0,0
2320127002,5/6/2016 16:00,55,0,0,0
2320127002,5/6/2016 17:00,55,0,0,0
2320127002,5/6/2016 18:00,55,0,0,0
2320127002,5/6/2016 19:00,55,0,0,0
2320127002,5/6/2016 20:00,77,210,12,0.2
2320127002,5/6/2016 21:00,82,227,15,0.25
2320127002,5/6/2016 22:00,87,315,17,0.283333
2320127002,5/6/2016 23:00,70,131,8,0.133333
2320127002,5/7/2016 0:00,55,0,0,0
2320127002,5/7/2016 1:00,55,0,0,0
2320127002,5/7/2016 2:00,55,0,0,0
2320127002,5/7/2016 3:00,55,0,0,0
2320127002,5/7/2016 4:00,55,0,0,0
2320127002,5/7/2016 5:00,80,277,13,0.216667
2320127002,5/7/2016 6:00,79,322,10,0.166667
2320127002,5/7/2016 7:00,82,277,14,0.233333
2320127002,5/7/2016 8:00,105,708,18,0.3
2320127002,5/7/2016 9:00,126,954,33,0.55
2320127002,5/7/2016 10:00,89,388,16,0.266667
2320127002,5/7/2016 11:00,87,322,15,0.25
2320127002,5/7/2016 12:00,100,460,25,0.416667
2320127002,5/7/2016 13:00,87,464,12,0.2
2320127002,5/7/2016 14:00,108,688,25,0.416667
2320127002,5/7/2016 15:00,120,753,32,0.533333
2320127002,5/7/2016 16:00,104,488,26,0.433333
2320127002,5/7/2016 17:00,84,303,16,0.266667
2320127002,5/7/2016 18:00,55,0,0,0
2320127002,5/7/2016 19:00,55,0,0,0
2320127002,5/7/2016 20:00,66,86,6,0.1
2320127002,5/7/2016 21:00,86,245,16,0.266667
2320127002,5/7/2016 22:00,102,410,27,0.45
2320127002,5/7/2016 23:00,83,234,15,0.25
2320127002,5/8/2016 0:00,55,0,0,0
2320127002,5/8/2016 1:00,55,0,0,0
2320127002,5/8/2016 2:00,55,0,0,0
2320127002,5/8/2016 3:00,55,0,0,0
2320127002,5/8/2016 4:00,55,0,0,0
2320127002,5/8/2016 5:00,55,0,0,0
2320127002,5/8/2016 6:00,55,0,0,0
2320127002,5/8/2016 7:00,55,0,0,0
2320127002,5/8/2016 8:00,74,156,9,0.15
2320127002,5/8/2016 9:00,82,248,14,0.233333
2320127002,5/8/2016 10:00,97,444,22,0.366667
2320127002,5/8/2016 11:00,102,520,24,0.4
